pointid,name,type,amount,itemtype,rarity
17404,unknown,unknown,0,unknown,unknown
17405,unknown,unknown,0,unknown,unknown
17406,unknown,unknown,0,unknown,unknown
17407,unknown,unknown,0,unknown,unknown
17408,unknown,unknown,0,unknown,unknown
17409,unknown,unknown,0,unknown,unknown
17410,unknown,unknown,0,unknown,unknown
17411,unknown,unknown,0,unknown,unknown
17412,unknown,unknown,0,unknown,unknown
17413,unknown,unknown,0,unknown,unknown
17414,unknown,unknown,0,unknown,unknown
17415,unknown,unknown,0,unknown,unknown
17416,unknown,unknown,0,unknown,unknown
17417,unknown,unknown,0,unknown,unknown
17418,unknown,unknown,0,unknown,unknown
17419,unknown,unknown,0,unknown,unknown
17420,unknown,unknown,0,unknown,unknown
17421,unknown,unknown,0,unknown,unknown
17422,unknown,unknown,0,unknown,unknown
17423,unknown,unknown,0,unknown,unknown
17424,unknown,unknown,0,unknown,unknown
17425,unknown,unknown,0,unknown,unknown
17426,unknown,unknown,0,unknown,unknown
17427,unknown,unknown,0,unknown,unknown
17428,unknown,unknown,0,unknown,unknown
17429,unknown,unknown,0,unknown,unknown
17430,unknown,unknown,0,unknown,unknown
17431,unknown,unknown,0,unknown,unknown
17432,unknown,unknown,0,unknown,unknown
17433,unknown,unknown,0,unknown,unknown
17434,unknown,unknown,0,unknown,unknown
17435,unknown,unknown,0,unknown,unknown
17436,unknown,unknown,0,unknown,unknown
17437,unknown,unknown,0,unknown,unknown
17438,unknown,unknown,0,unknown,unknown
17439,unknown,unknown,0,unknown,unknown
17440,unknown,unknown,0,unknown,unknown
17441,unknown,unknown,0,unknown,unknown
17442,unknown,unknown,0,unknown,unknown
17443,unknown,unknown,0,unknown,unknown
17444,unknown,unknown,0,unknown,unknown
17445,unknown,unknown,0,unknown,unknown
17446,unknown,unknown,0,unknown,unknown
17447,unknown,unknown,0,unknown,unknown
17448,unknown,unknown,0,unknown,unknown
17449,unknown,unknown,0,unknown,unknown
17450,unknown,unknown,0,unknown,unknown
17451,unknown,unknown,0,unknown,unknown
17452,unknown,unknown,0,unknown,unknown
17453,unknown,unknown,0,unknown,unknown
17454,unknown,unknown,0,unknown,unknown
17455,unknown,unknown,0,unknown,unknown
17456,unknown,unknown,0,unknown,unknown
17457,unknown,unknown,0,unknown,unknown
17458,unknown,unknown,0,unknown,unknown
17459,unknown,unknown,0,unknown,unknown
17460,unknown,unknown,0,unknown,unknown
17461,unknown,unknown,0,unknown,unknown
17462,unknown,unknown,0,unknown,unknown
17463,unknown,unknown,0,unknown,unknown
17464,unknown,unknown,0,unknown,unknown
17465,unknown,unknown,0,unknown,unknown
17466,unknown,unknown,0,unknown,unknown
17467,unknown,unknown,0,unknown,unknown
17468,unknown,unknown,0,unknown,unknown
17469,unknown,unknown,0,unknown,unknown
17470,unknown,unknown,0,unknown,unknown
17471,unknown,unknown,0,unknown,unknown
17472,unknown,unknown,0,unknown,unknown
17473,unknown,unknown,0,unknown,unknown
17474,unknown,unknown,0,unknown,unknown
17475,unknown,unknown,0,unknown,unknown
17476,unknown,unknown,0,unknown,unknown
17477,unknown,unknown,0,unknown,unknown
17478,unknown,unknown,0,unknown,unknown
17479,unknown,unknown,0,unknown,unknown
17480,unknown,unknown,0,unknown,unknown
17481,unknown,unknown,0,unknown,unknown
17482,unknown,unknown,0,unknown,unknown
17483,unknown,unknown,0,unknown,unknown
17484,unknown,unknown,0,unknown,unknown
17485,unknown,unknown,0,unknown,unknown
17486,unknown,unknown,0,unknown,unknown
17487,unknown,unknown,0,unknown,unknown
17488,unknown,unknown,0,unknown,unknown
17489,unknown,unknown,0,unknown,unknown
17490,unknown,unknown,0,unknown,unknown
17491,unknown,unknown,0,unknown,unknown
17492,unknown,unknown,0,unknown,unknown
17493,unknown,unknown,0,unknown,unknown
17494,unknown,unknown,0,unknown,unknown
17495,unknown,unknown,0,unknown,unknown
17496,unknown,unknown,0,unknown,unknown
17497,unknown,unknown,0,unknown,unknown
17498,unknown,unknown,0,unknown,unknown
17499,unknown,unknown,0,unknown,unknown
17500,unknown,unknown,0,unknown,unknown
17501,unknown,unknown,0,unknown,unknown
17502,unknown,unknown,0,unknown,unknown
17503,unknown,unknown,0,unknown,unknown
17504,unknown,unknown,0,unknown,unknown
17505,unknown,unknown,0,unknown,unknown
17506,unknown,unknown,0,unknown,unknown
17507,unknown,unknown,0,unknown,unknown
17508,unknown,unknown,0,unknown,unknown
17509,unknown,unknown,0,unknown,unknown
17510,unknown,unknown,0,unknown,unknown
17511,unknown,unknown,0,unknown,unknown
17512,unknown,unknown,0,unknown,unknown
17513,unknown,unknown,0,unknown,unknown
17514,unknown,unknown,0,unknown,unknown
17515,unknown,unknown,0,unknown,unknown
17516,unknown,unknown,0,unknown,unknown
17517,unknown,unknown,0,unknown,unknown
17518,unknown,unknown,0,unknown,unknown
17519,unknown,unknown,0,unknown,unknown
17520,unknown,unknown,0,unknown,unknown
17521,unknown,unknown,0,unknown,unknown
17522,unknown,unknown,0,unknown,unknown
17523,unknown,unknown,0,unknown,unknown
17524,unknown,unknown,0,unknown,unknown
17525,unknown,unknown,0,unknown,unknown
17526,unknown,unknown,0,unknown,unknown
17527,unknown,unknown,0,unknown,unknown
17528,unknown,unknown,0,unknown,unknown
17529,unknown,unknown,0,unknown,unknown
17530,unknown,unknown,0,unknown,unknown
17531,unknown,unknown,0,unknown,unknown
17532,unknown,unknown,0,unknown,unknown
17533,unknown,unknown,0,unknown,unknown
17534,unknown,unknown,0,unknown,unknown
17535,unknown,unknown,0,unknown,unknown
17536,unknown,unknown,0,unknown,unknown
17537,unknown,unknown,0,unknown,unknown
17538,unknown,unknown,0,unknown,unknown
17539,unknown,unknown,0,unknown,unknown
17540,unknown,unknown,0,unknown,unknown
17541,unknown,unknown,0,unknown,unknown
17542,unknown,unknown,0,unknown,unknown
17543,unknown,unknown,0,unknown,unknown
17544,unknown,unknown,0,unknown,unknown
17545,unknown,unknown,0,unknown,unknown
17546,unknown,unknown,0,unknown,unknown
17547,unknown,unknown,0,unknown,unknown
17548,unknown,unknown,0,unknown,unknown
17549,unknown,unknown,0,unknown,unknown
17550,unknown,unknown,0,unknown,unknown
17551,unknown,unknown,0,unknown,unknown
17552,unknown,unknown,0,unknown,unknown
17553,unknown,unknown,0,unknown,unknown
17554,unknown,unknown,0,unknown,unknown
17555,unknown,unknown,0,unknown,unknown
17556,unknown,unknown,0,unknown,unknown
17557,unknown,unknown,0,unknown,unknown
17558,unknown,unknown,0,unknown,unknown
17559,unknown,unknown,0,unknown,unknown
17560,unknown,unknown,0,unknown,unknown
17561,unknown,unknown,0,unknown,unknown
17562,unknown,unknown,0,unknown,unknown
17563,unknown,unknown,0,unknown,unknown
17564,unknown,unknown,0,unknown,unknown
17565,unknown,unknown,0,unknown,unknown
17566,unknown,unknown,0,unknown,unknown
17567,unknown,unknown,0,unknown,unknown
17568,unknown,unknown,0,unknown,unknown
17569,unknown,unknown,0,unknown,unknown
17570,unknown,unknown,0,unknown,unknown
17571,unknown,unknown,0,unknown,unknown
17572,unknown,unknown,0,unknown,unknown
17573,unknown,unknown,0,unknown,unknown
17574,unknown,unknown,0,unknown,unknown
17575,unknown,unknown,0,unknown,unknown
17576,unknown,unknown,0,unknown,unknown
17577,unknown,unknown,0,unknown,unknown
17578,unknown,unknown,0,unknown,unknown
17579,unknown,unknown,0,unknown,unknown
17580,unknown,unknown,0,unknown,unknown
17581,unknown,unknown,0,unknown,unknown
17582,unknown,unknown,0,unknown,unknown
17583,unknown,unknown,0,unknown,unknown
17584,unknown,unknown,0,unknown,unknown
17585,unknown,unknown,0,unknown,unknown
17586,unknown,unknown,0,unknown,unknown
17587,unknown,unknown,0,unknown,unknown
17588,unknown,unknown,0,unknown,unknown
17589,unknown,unknown,0,unknown,unknown
17590,unknown,unknown,0,unknown,unknown
17591,unknown,unknown,0,unknown,unknown
17592,unknown,unknown,0,unknown,unknown
17593,unknown,unknown,0,unknown,unknown
17594,unknown,unknown,0,unknown,unknown
17595,unknown,unknown,0,unknown,unknown
17596,unknown,unknown,0,unknown,unknown
17597,unknown,unknown,0,unknown,unknown
17598,unknown,unknown,0,unknown,unknown
17599,unknown,unknown,0,unknown,unknown
17600,unknown,unknown,0,unknown,unknown
17601,unknown,unknown,0,unknown,unknown
17602,unknown,unknown,0,unknown,unknown
17603,unknown,unknown,0,unknown,unknown
17604,unknown,unknown,0,unknown,unknown
17605,unknown,unknown,0,unknown,unknown
17606,unknown,unknown,0,unknown,unknown
17607,unknown,unknown,0,unknown,unknown
17608,unknown,unknown,0,unknown,unknown
17609,unknown,unknown,0,unknown,unknown
17610,unknown,unknown,0,unknown,unknown
17611,unknown,unknown,0,unknown,unknown
17612,unknown,unknown,0,unknown,unknown
17613,unknown,unknown,0,unknown,unknown
17614,unknown,unknown,0,unknown,unknown
17615,unknown,unknown,0,unknown,unknown
17616,unknown,unknown,0,unknown,unknown
17617,unknown,unknown,0,unknown,unknown
17618,unknown,unknown,0,unknown,unknown
17619,unknown,unknown,0,unknown,unknown
17620,unknown,unknown,0,unknown,unknown
17621,unknown,unknown,0,unknown,unknown
17622,unknown,unknown,0,unknown,unknown
17623,unknown,unknown,0,unknown,unknown
17624,unknown,unknown,0,unknown,unknown
17625,unknown,unknown,0,unknown,unknown
17626,unknown,unknown,0,unknown,unknown
17627,unknown,unknown,0,unknown,unknown
17628,unknown,unknown,0,unknown,unknown
17629,unknown,unknown,0,unknown,unknown
17630,unknown,unknown,0,unknown,unknown
17631,unknown,unknown,0,unknown,unknown
17632,unknown,unknown,0,unknown,unknown
17633,unknown,unknown,0,unknown,unknown
17634,unknown,unknown,0,unknown,unknown
17635,unknown,unknown,0,unknown,unknown
17636,unknown,unknown,0,unknown,unknown
17637,unknown,unknown,0,unknown,unknown
17638,unknown,unknown,0,unknown,unknown
17639,unknown,unknown,0,unknown,unknown
17640,unknown,unknown,0,unknown,unknown
17641,unknown,unknown,0,unknown,unknown
17642,unknown,unknown,0,unknown,unknown
17643,unknown,unknown,0,unknown,unknown
17644,unknown,unknown,0,unknown,unknown
17645,unknown,unknown,0,unknown,unknown
17646,unknown,unknown,0,unknown,unknown
17647,unknown,unknown,0,unknown,unknown
17648,unknown,unknown,0,unknown,unknown
17649,unknown,unknown,0,unknown,unknown
17650,unknown,unknown,0,unknown,unknown
17651,unknown,unknown,0,unknown,unknown
17652,unknown,unknown,0,unknown,unknown
17653,unknown,unknown,0,unknown,unknown
17654,unknown,unknown,0,unknown,unknown
17655,unknown,unknown,0,unknown,unknown
17656,unknown,unknown,0,unknown,unknown
17657,unknown,unknown,0,unknown,unknown
17658,unknown,unknown,0,unknown,unknown
17659,unknown,unknown,0,unknown,unknown
17660,unknown,unknown,0,unknown,unknown
17661,unknown,unknown,0,unknown,unknown
17662,unknown,unknown,0,unknown,unknown
17663,unknown,unknown,0,unknown,unknown
17664,unknown,unknown,0,unknown,unknown
17665,unknown,unknown,0,unknown,unknown
17666,unknown,unknown,0,unknown,unknown
17667,unknown,unknown,0,unknown,unknown
17668,unknown,unknown,0,unknown,unknown
17669,unknown,unknown,0,unknown,unknown
17670,unknown,unknown,0,unknown,unknown
17671,unknown,unknown,0,unknown,unknown
17672,unknown,unknown,0,unknown,unknown
17673,unknown,unknown,0,unknown,unknown
17674,unknown,unknown,0,unknown,unknown
17675,unknown,unknown,0,unknown,unknown
17676,unknown,unknown,0,unknown,unknown
17677,unknown,unknown,0,unknown,unknown
17678,unknown,unknown,0,unknown,unknown
17679,unknown,unknown,0,unknown,unknown
17680,unknown,unknown,0,unknown,unknown
17681,unknown,unknown,0,unknown,unknown
17682,unknown,unknown,0,unknown,unknown
17683,unknown,unknown,0,unknown,unknown
17684,unknown,unknown,0,unknown,unknown
17685,unknown,unknown,0,unknown,unknown
17686,unknown,unknown,0,unknown,unknown
17687,unknown,unknown,0,unknown,unknown
17688,unknown,unknown,0,unknown,unknown
17689,unknown,unknown,0,unknown,unknown
17690,unknown,unknown,0,unknown,unknown
17691,unknown,unknown,0,unknown,unknown
17692,unknown,unknown,0,unknown,unknown
17693,unknown,unknown,0,unknown,unknown
17694,unknown,unknown,0,unknown,unknown
17695,unknown,unknown,0,unknown,unknown
17696,unknown,unknown,0,unknown,unknown
17697,unknown,unknown,0,unknown,unknown
17698,unknown,unknown,0,unknown,unknown
17699,unknown,unknown,0,unknown,unknown
17700,unknown,unknown,0,unknown,unknown
17701,unknown,unknown,0,unknown,unknown
17702,unknown,unknown,0,unknown,unknown
17703,unknown,unknown,0,unknown,unknown
17704,unknown,unknown,0,unknown,unknown
17705,unknown,unknown,0,unknown,unknown
17706,unknown,unknown,0,unknown,unknown
17707,unknown,unknown,0,unknown,unknown
17708,unknown,unknown,0,unknown,unknown
17709,unknown,unknown,0,unknown,unknown
17710,unknown,unknown,0,unknown,unknown
17711,unknown,unknown,0,unknown,unknown
17712,unknown,unknown,0,unknown,unknown
17713,unknown,unknown,0,unknown,unknown
17714,unknown,unknown,0,unknown,unknown
17715,unknown,unknown,0,unknown,unknown
17716,unknown,unknown,0,unknown,unknown
17717,unknown,unknown,0,unknown,unknown
17718,unknown,unknown,0,unknown,unknown
17719,unknown,unknown,0,unknown,unknown
17720,unknown,unknown,0,unknown,unknown
17721,unknown,unknown,0,unknown,unknown
17722,unknown,unknown,0,unknown,unknown
17723,unknown,unknown,0,unknown,unknown
17724,unknown,unknown,0,unknown,unknown
17725,unknown,unknown,0,unknown,unknown
17726,unknown,unknown,0,unknown,unknown
17727,unknown,unknown,0,unknown,unknown
17728,unknown,unknown,0,unknown,unknown
17729,unknown,unknown,0,unknown,unknown
17730,unknown,unknown,0,unknown,unknown
17731,unknown,unknown,0,unknown,unknown
17732,unknown,unknown,0,unknown,unknown
17733,unknown,unknown,0,unknown,unknown
17734,unknown,unknown,0,unknown,unknown
17735,unknown,unknown,0,unknown,unknown
17736,unknown,unknown,0,unknown,unknown
17737,unknown,unknown,0,unknown,unknown
17738,unknown,unknown,0,unknown,unknown
17739,unknown,unknown,0,unknown,unknown
17740,unknown,unknown,0,unknown,unknown
17741,unknown,unknown,0,unknown,unknown
17742,unknown,unknown,0,unknown,unknown
17743,unknown,unknown,0,unknown,unknown
17744,unknown,unknown,0,unknown,unknown
17745,unknown,unknown,0,unknown,unknown
17746,unknown,unknown,0,unknown,unknown
17747,unknown,unknown,0,unknown,unknown
17748,unknown,unknown,0,unknown,unknown
17749,unknown,unknown,0,unknown,unknown
17750,unknown,unknown,0,unknown,unknown
17751,unknown,unknown,0,unknown,unknown
17752,unknown,unknown,0,unknown,unknown
17753,unknown,unknown,0,unknown,unknown
17754,unknown,unknown,0,unknown,unknown
17755,unknown,unknown,0,unknown,unknown
17756,unknown,unknown,0,unknown,unknown
17757,unknown,unknown,0,unknown,unknown
17758,unknown,unknown,0,unknown,unknown
17759,unknown,unknown,0,unknown,unknown
17760,unknown,unknown,0,unknown,unknown
17761,unknown,unknown,0,unknown,unknown
17762,unknown,unknown,0,unknown,unknown
17763,unknown,unknown,0,unknown,unknown
17764,unknown,unknown,0,unknown,unknown
17765,unknown,unknown,0,unknown,unknown
17766,unknown,unknown,0,unknown,unknown
17767,unknown,unknown,0,unknown,unknown
17768,unknown,unknown,0,unknown,unknown
17769,unknown,unknown,0,unknown,unknown
17770,unknown,unknown,0,unknown,unknown
17771,unknown,unknown,0,unknown,unknown
17772,unknown,unknown,0,unknown,unknown
17773,unknown,unknown,0,unknown,unknown
17774,unknown,unknown,0,unknown,unknown
17775,unknown,unknown,0,unknown,unknown
17776,unknown,unknown,0,unknown,unknown
17777,unknown,unknown,0,unknown,unknown
17778,unknown,unknown,0,unknown,unknown
17779,unknown,unknown,0,unknown,unknown
17780,unknown,unknown,0,unknown,unknown
17781,unknown,unknown,0,unknown,unknown
17782,unknown,unknown,0,unknown,unknown
17783,unknown,unknown,0,unknown,unknown
17784,unknown,unknown,0,unknown,unknown
17785,unknown,unknown,0,unknown,unknown
17786,unknown,unknown,0,unknown,unknown
17787,unknown,unknown,0,unknown,unknown
17788,unknown,unknown,0,unknown,unknown
17789,unknown,unknown,0,unknown,unknown
17790,unknown,unknown,0,unknown,unknown
17791,unknown,unknown,0,unknown,unknown
17792,unknown,unknown,0,unknown,unknown
17793,unknown,unknown,0,unknown,unknown
17794,unknown,unknown,0,unknown,unknown
17795,unknown,unknown,0,unknown,unknown
17796,unknown,unknown,0,unknown,unknown
17797,unknown,unknown,0,unknown,unknown
17798,unknown,unknown,0,unknown,unknown
17799,unknown,unknown,0,unknown,unknown
17800,unknown,unknown,0,unknown,unknown
17801,unknown,unknown,0,unknown,unknown
17802,unknown,unknown,0,unknown,unknown
17803,unknown,unknown,0,unknown,unknown
17804,unknown,unknown,0,unknown,unknown
17805,unknown,unknown,0,unknown,unknown
17806,unknown,unknown,0,unknown,unknown
17807,unknown,unknown,0,unknown,unknown
17808,unknown,unknown,0,unknown,unknown
17809,unknown,unknown,0,unknown,unknown
17810,unknown,unknown,0,unknown,unknown
17811,unknown,unknown,0,unknown,unknown
17812,unknown,unknown,0,unknown,unknown
17813,unknown,unknown,0,unknown,unknown
17814,unknown,unknown,0,unknown,unknown
17815,unknown,unknown,0,unknown,unknown
17816,unknown,unknown,0,unknown,unknown
17817,unknown,unknown,0,unknown,unknown
17818,unknown,unknown,0,unknown,unknown
17819,unknown,unknown,0,unknown,unknown
17820,unknown,unknown,0,unknown,unknown
17821,unknown,unknown,0,unknown,unknown
17822,unknown,unknown,0,unknown,unknown
17823,unknown,unknown,0,unknown,unknown
17824,unknown,unknown,0,unknown,unknown
17825,unknown,unknown,0,unknown,unknown
17826,unknown,unknown,0,unknown,unknown
17827,unknown,unknown,0,unknown,unknown
17828,unknown,unknown,0,unknown,unknown
17829,unknown,unknown,0,unknown,unknown
17830,unknown,unknown,0,unknown,unknown
17831,unknown,unknown,0,unknown,unknown
17832,unknown,unknown,0,unknown,unknown
17833,unknown,unknown,0,unknown,unknown
17834,unknown,unknown,0,unknown,unknown
17835,unknown,unknown,0,unknown,unknown
17836,unknown,unknown,0,unknown,unknown
17837,unknown,unknown,0,unknown,unknown
17838,unknown,unknown,0,unknown,unknown
17839,unknown,unknown,0,unknown,unknown
17840,unknown,unknown,0,unknown,unknown
17841,unknown,unknown,0,unknown,unknown
17842,unknown,unknown,0,unknown,unknown
17843,unknown,unknown,0,unknown,unknown
17844,unknown,unknown,0,unknown,unknown
17845,unknown,unknown,0,unknown,unknown
17846,unknown,unknown,0,unknown,unknown
17847,unknown,unknown,0,unknown,unknown
17848,unknown,unknown,0,unknown,unknown
17849,unknown,unknown,0,unknown,unknown
17850,unknown,unknown,0,unknown,unknown
17851,unknown,unknown,0,unknown,unknown
17852,unknown,unknown,0,unknown,unknown
17853,unknown,unknown,0,unknown,unknown
17854,unknown,unknown,0,unknown,unknown
17855,unknown,unknown,0,unknown,unknown
17856,unknown,unknown,0,unknown,unknown
17857,unknown,unknown,0,unknown,unknown
17858,unknown,unknown,0,unknown,unknown
17859,unknown,unknown,0,unknown,unknown
17860,unknown,unknown,0,unknown,unknown
17861,unknown,unknown,0,unknown,unknown
17862,unknown,unknown,0,unknown,unknown
17863,unknown,unknown,0,unknown,unknown
17864,unknown,unknown,0,unknown,unknown
17865,unknown,unknown,0,unknown,unknown
17866,unknown,unknown,0,unknown,unknown
17867,unknown,unknown,0,unknown,unknown
17868,unknown,unknown,0,unknown,unknown
17869,unknown,unknown,0,unknown,unknown
17870,unknown,unknown,0,unknown,unknown
17871,unknown,unknown,0,unknown,unknown
17872,unknown,unknown,0,unknown,unknown
17873,unknown,unknown,0,unknown,unknown
17874,unknown,unknown,0,unknown,unknown
17875,unknown,unknown,0,unknown,unknown
17876,unknown,unknown,0,unknown,unknown
17877,unknown,unknown,0,unknown,unknown
17878,unknown,unknown,0,unknown,unknown
17879,unknown,unknown,0,unknown,unknown
17880,unknown,unknown,0,unknown,unknown
17881,unknown,unknown,0,unknown,unknown
17882,unknown,unknown,0,unknown,unknown
17883,unknown,unknown,0,unknown,unknown
17884,unknown,unknown,0,unknown,unknown
17885,unknown,unknown,0,unknown,unknown
17886,unknown,unknown,0,unknown,unknown
17887,unknown,unknown,0,unknown,unknown
17888,unknown,unknown,0,unknown,unknown
17889,unknown,unknown,0,unknown,unknown
17890,unknown,unknown,0,unknown,unknown
17891,unknown,unknown,0,unknown,unknown
17892,unknown,unknown,0,unknown,unknown
17893,unknown,unknown,0,unknown,unknown
17894,unknown,unknown,0,unknown,unknown
17895,unknown,unknown,0,unknown,unknown
17896,unknown,unknown,0,unknown,unknown
17897,unknown,unknown,0,unknown,unknown
17898,unknown,unknown,0,unknown,unknown
17899,unknown,unknown,0,unknown,unknown
17900,unknown,unknown,0,unknown,unknown
17901,unknown,unknown,0,unknown,unknown
17902,unknown,unknown,0,unknown,unknown
17903,unknown,unknown,0,unknown,unknown
17904,unknown,unknown,0,unknown,unknown
17905,unknown,unknown,0,unknown,unknown
17906,unknown,unknown,0,unknown,unknown
17907,unknown,unknown,0,unknown,unknown
17908,unknown,unknown,0,unknown,unknown
17909,unknown,unknown,0,unknown,unknown
17910,unknown,unknown,0,unknown,unknown
17911,unknown,unknown,0,unknown,unknown
17912,unknown,unknown,0,unknown,unknown
17913,unknown,unknown,0,unknown,unknown
17914,unknown,unknown,0,unknown,unknown
17915,unknown,unknown,0,unknown,unknown
17916,unknown,unknown,0,unknown,unknown
17917,unknown,unknown,0,unknown,unknown
17918,unknown,unknown,0,unknown,unknown
17919,unknown,unknown,0,unknown,unknown
17920,unknown,unknown,0,unknown,unknown
17921,unknown,unknown,0,unknown,unknown
17922,unknown,unknown,0,unknown,unknown
17923,unknown,unknown,0,unknown,unknown
17924,unknown,unknown,0,unknown,unknown
17925,unknown,unknown,0,unknown,unknown
17926,unknown,unknown,0,unknown,unknown
17927,unknown,unknown,0,unknown,unknown
17928,unknown,unknown,0,unknown,unknown
17929,unknown,unknown,0,unknown,unknown
17930,unknown,unknown,0,unknown,unknown
17931,unknown,unknown,0,unknown,unknown
17932,unknown,unknown,0,unknown,unknown
17933,unknown,unknown,0,unknown,unknown
17934,unknown,unknown,0,unknown,unknown
17935,unknown,unknown,0,unknown,unknown
17936,unknown,unknown,0,unknown,unknown
17937,unknown,unknown,0,unknown,unknown
17938,unknown,unknown,0,unknown,unknown
17939,unknown,unknown,0,unknown,unknown
17940,unknown,unknown,0,unknown,unknown
17941,unknown,unknown,0,unknown,unknown
17942,unknown,unknown,0,unknown,unknown
17943,unknown,unknown,0,unknown,unknown
17944,unknown,unknown,0,unknown,unknown
17945,unknown,unknown,0,unknown,unknown
17946,unknown,unknown,0,unknown,unknown
17947,unknown,unknown,0,unknown,unknown
17948,unknown,unknown,0,unknown,unknown
17949,unknown,unknown,0,unknown,unknown
17950,unknown,unknown,0,unknown,unknown
17951,unknown,unknown,0,unknown,unknown
17952,unknown,unknown,0,unknown,unknown
17953,unknown,unknown,0,unknown,unknown
17954,unknown,unknown,0,unknown,unknown
17955,unknown,unknown,0,unknown,unknown
17956,unknown,unknown,0,unknown,unknown
17957,unknown,unknown,0,unknown,unknown
17958,unknown,unknown,0,unknown,unknown
17959,unknown,unknown,0,unknown,unknown
17960,unknown,unknown,0,unknown,unknown
17961,unknown,unknown,0,unknown,unknown
17962,unknown,unknown,0,unknown,unknown
17963,unknown,unknown,0,unknown,unknown
17964,unknown,unknown,0,unknown,unknown
17965,unknown,unknown,0,unknown,unknown
17966,unknown,unknown,0,unknown,unknown
17967,unknown,unknown,0,unknown,unknown
17968,unknown,unknown,0,unknown,unknown
17969,unknown,unknown,0,unknown,unknown
17970,unknown,unknown,0,unknown,unknown
17971,unknown,unknown,0,unknown,unknown
17972,unknown,unknown,0,unknown,unknown
17973,unknown,unknown,0,unknown,unknown
17974,unknown,unknown,0,unknown,unknown
17975,unknown,unknown,0,unknown,unknown
17976,unknown,unknown,0,unknown,unknown
17977,unknown,unknown,0,unknown,unknown
17978,unknown,unknown,0,unknown,unknown
17979,unknown,unknown,0,unknown,unknown
17980,unknown,unknown,0,unknown,unknown
17981,unknown,unknown,0,unknown,unknown
17982,unknown,unknown,0,unknown,unknown
17983,unknown,unknown,0,unknown,unknown
17984,unknown,unknown,0,unknown,unknown
17985,unknown,unknown,0,unknown,unknown
17986,unknown,unknown,0,unknown,unknown
17987,unknown,unknown,0,unknown,unknown
17988,unknown,unknown,0,unknown,unknown
17989,unknown,unknown,0,unknown,unknown
17990,unknown,unknown,0,unknown,unknown
17991,unknown,unknown,0,unknown,unknown
17992,unknown,unknown,0,unknown,unknown
17993,unknown,unknown,0,unknown,unknown
17994,unknown,unknown,0,unknown,unknown
17995,unknown,unknown,0,unknown,unknown
17996,unknown,unknown,0,unknown,unknown
17997,unknown,unknown,0,unknown,unknown
17998,unknown,unknown,0,unknown,unknown
17999,unknown,unknown,0,unknown,unknown
18000,unknown,unknown,0,unknown,unknown
18001,unknown,unknown,0,unknown,unknown
18002,unknown,unknown,0,unknown,unknown
18003,unknown,unknown,0,unknown,unknown
18004,unknown,unknown,0,unknown,unknown
18005,unknown,unknown,0,unknown,unknown
18006,unknown,unknown,0,unknown,unknown
18007,unknown,unknown,0,unknown,unknown
18008,unknown,unknown,0,unknown,unknown
18009,unknown,unknown,0,unknown,unknown
18010,unknown,unknown,0,unknown,unknown
18011,unknown,unknown,0,unknown,unknown
18012,unknown,unknown,0,unknown,unknown
18013,unknown,unknown,0,unknown,unknown
18014,unknown,unknown,0,unknown,unknown
18015,unknown,unknown,0,unknown,unknown
18016,unknown,unknown,0,unknown,unknown
18017,unknown,unknown,0,unknown,unknown
18018,unknown,unknown,0,unknown,unknown
18019,unknown,unknown,0,unknown,unknown
18020,unknown,unknown,0,unknown,unknown
18021,unknown,unknown,0,unknown,unknown
18022,unknown,unknown,0,unknown,unknown
18023,unknown,unknown,0,unknown,unknown
18024,unknown,unknown,0,unknown,unknown
18025,unknown,unknown,0,unknown,unknown
18026,unknown,unknown,0,unknown,unknown
18027,unknown,unknown,0,unknown,unknown
18028,unknown,unknown,0,unknown,unknown
18029,unknown,unknown,0,unknown,unknown
18030,unknown,unknown,0,unknown,unknown
18031,unknown,unknown,0,unknown,unknown
18032,unknown,unknown,0,unknown,unknown
18033,unknown,unknown,0,unknown,unknown
18034,unknown,unknown,0,unknown,unknown
18035,unknown,unknown,0,unknown,unknown
18036,unknown,unknown,0,unknown,unknown
18037,unknown,unknown,0,unknown,unknown
18038,unknown,unknown,0,unknown,unknown
18039,unknown,unknown,0,unknown,unknown
18040,unknown,unknown,0,unknown,unknown
18041,unknown,unknown,0,unknown,unknown
18042,unknown,unknown,0,unknown,unknown
18043,unknown,unknown,0,unknown,unknown
18044,unknown,unknown,0,unknown,unknown
18045,unknown,unknown,0,unknown,unknown
18046,unknown,unknown,0,unknown,unknown
18047,unknown,unknown,0,unknown,unknown
18048,unknown,unknown,0,unknown,unknown
18049,unknown,unknown,0,unknown,unknown
18050,unknown,unknown,0,unknown,unknown
18051,unknown,unknown,0,unknown,unknown
18052,unknown,unknown,0,unknown,unknown
18053,unknown,unknown,0,unknown,unknown
18054,unknown,unknown,0,unknown,unknown
18055,unknown,unknown,0,unknown,unknown
18056,unknown,unknown,0,unknown,unknown
18057,unknown,unknown,0,unknown,unknown
18058,unknown,unknown,0,unknown,unknown
18059,unknown,unknown,0,unknown,unknown
18060,unknown,unknown,0,unknown,unknown
18061,unknown,unknown,0,unknown,unknown
18062,unknown,unknown,0,unknown,unknown
18063,unknown,unknown,0,unknown,unknown
18064,unknown,unknown,0,unknown,unknown
18065,unknown,unknown,0,unknown,unknown
18066,unknown,unknown,0,unknown,unknown
18067,unknown,unknown,0,unknown,unknown
18068,unknown,unknown,0,unknown,unknown
