pointid,name,type,amount,itemtype,rarity
1892,unknown,unknown,0,unknown,unknown
1893,unknown,unknown,0,unknown,unknown
1894,unknown,unknown,0,unknown,unknown
1895,unknown,unknown,0,unknown,unknown
1896,unknown,unknown,0,unknown,unknown
1897,unknown,unknown,0,unknown,unknown
1898,unknown,unknown,0,unknown,unknown
1899,unknown,unknown,0,unknown,unknown
1900,unknown,unknown,0,unknown,unknown
1901,unknown,unknown,0,unknown,unknown
1902,unknown,unknown,0,unknown,unknown
1903,unknown,unknown,0,unknown,unknown
1904,unknown,unknown,0,unknown,unknown
1905,unknown,unknown,0,unknown,unknown
1906,unknown,unknown,0,unknown,unknown
1907,unknown,unknown,0,unknown,unknown
1908,unknown,unknown,0,unknown,unknown
1909,unknown,unknown,0,unknown,unknown
1910,unknown,unknown,0,unknown,unknown
1911,unknown,unknown,0,unknown,unknown
1912,unknown,unknown,0,unknown,unknown
1913,unknown,unknown,0,unknown,unknown
1914,unknown,unknown,0,unknown,unknown
1915,unknown,unknown,0,unknown,unknown
1916,unknown,unknown,0,unknown,unknown
1917,unknown,unknown,0,unknown,unknown
1918,unknown,unknown,0,unknown,unknown
1919,unknown,unknown,0,unknown,unknown
1920,unknown,unknown,0,unknown,unknown
1921,unknown,unknown,0,unknown,unknown
1922,unknown,unknown,0,unknown,unknown
1923,unknown,unknown,0,unknown,unknown
1924,unknown,unknown,0,unknown,unknown
1925,unknown,unknown,0,unknown,unknown
1926,unknown,unknown,0,unknown,unknown
1927,unknown,unknown,0,unknown,unknown
1928,unknown,unknown,0,unknown,unknown
1929,unknown,unknown,0,unknown,unknown
1930,unknown,unknown,0,unknown,unknown
1931,unknown,unknown,0,unknown,unknown
1932,unknown,unknown,0,unknown,unknown
1933,unknown,unknown,0,unknown,unknown
1934,unknown,unknown,0,unknown,unknown
1935,unknown,unknown,0,unknown,unknown
1936,unknown,unknown,0,unknown,unknown
1937,unknown,unknown,0,unknown,unknown
1938,unknown,unknown,0,unknown,unknown
1939,unknown,unknown,0,unknown,unknown
1940,unknown,unknown,0,unknown,unknown
1941,unknown,unknown,0,unknown,unknown
1942,unknown,unknown,0,unknown,unknown
1943,unknown,unknown,0,unknown,unknown
1944,unknown,unknown,0,unknown,unknown
1945,unknown,unknown,0,unknown,unknown
1946,unknown,unknown,0,unknown,unknown
1947,unknown,unknown,0,unknown,unknown
1948,unknown,unknown,0,unknown,unknown
1949,unknown,unknown,0,unknown,unknown
1950,unknown,unknown,0,unknown,unknown
1951,unknown,unknown,0,unknown,unknown
1952,unknown,unknown,0,unknown,unknown
1953,unknown,unknown,0,unknown,unknown
1954,unknown,unknown,0,unknown,unknown
1955,unknown,unknown,0,unknown,unknown
1956,unknown,unknown,0,unknown,unknown
1957,unknown,unknown,0,unknown,unknown
1958,unknown,unknown,0,unknown,unknown
1959,unknown,unknown,0,unknown,unknown
1960,unknown,unknown,0,unknown,unknown
1961,unknown,unknown,0,unknown,unknown
1962,unknown,unknown,0,unknown,unknown
1963,unknown,unknown,0,unknown,unknown
1964,unknown,unknown,0,unknown,unknown
1965,unknown,unknown,0,unknown,unknown
1966,unknown,unknown,0,unknown,unknown
1967,unknown,unknown,0,unknown,unknown
1968,unknown,unknown,0,unknown,unknown
1969,unknown,unknown,0,unknown,unknown
1970,unknown,unknown,0,unknown,unknown
1971,unknown,unknown,0,unknown,unknown
1972,unknown,unknown,0,unknown,unknown
1973,unknown,unknown,0,unknown,unknown
1974,unknown,unknown,0,unknown,unknown
1975,unknown,unknown,0,unknown,unknown
1976,unknown,unknown,0,unknown,unknown
1977,unknown,unknown,0,unknown,unknown
1978,unknown,unknown,0,unknown,unknown
1979,unknown,unknown,0,unknown,unknown
1980,unknown,unknown,0,unknown,unknown
1981,unknown,unknown,0,unknown,unknown
1982,unknown,unknown,0,unknown,unknown
1983,unknown,unknown,0,unknown,unknown
1984,unknown,unknown,0,unknown,unknown
1985,unknown,unknown,0,unknown,unknown
1986,unknown,unknown,0,unknown,unknown
1987,unknown,unknown,0,unknown,unknown
1988,unknown,unknown,0,unknown,unknown
1989,unknown,unknown,0,unknown,unknown
1990,unknown,unknown,0,unknown,unknown
1991,unknown,unknown,0,unknown,unknown
1992,unknown,unknown,0,unknown,unknown
1993,unknown,unknown,0,unknown,unknown
1994,unknown,unknown,0,unknown,unknown
1995,unknown,unknown,0,unknown,unknown
1996,unknown,unknown,0,unknown,unknown
1997,unknown,unknown,0,unknown,unknown
1998,unknown,unknown,0,unknown,unknown
1999,unknown,unknown,0,unknown,unknown
2000,unknown,unknown,0,unknown,unknown
2001,unknown,unknown,0,unknown,unknown
2002,unknown,unknown,0,unknown,unknown
2003,unknown,unknown,0,unknown,unknown
2004,unknown,unknown,0,unknown,unknown
2005,unknown,unknown,0,unknown,unknown
2006,unknown,unknown,0,unknown,unknown
2007,unknown,unknown,0,unknown,unknown
2008,unknown,unknown,0,unknown,unknown
2009,unknown,unknown,0,unknown,unknown
2010,unknown,unknown,0,unknown,unknown
2011,unknown,unknown,0,unknown,unknown
2012,unknown,unknown,0,unknown,unknown
2013,unknown,unknown,0,unknown,unknown
2014,unknown,unknown,0,unknown,unknown
2015,unknown,unknown,0,unknown,unknown
2016,unknown,unknown,0,unknown,unknown
2017,unknown,unknown,0,unknown,unknown
2018,unknown,unknown,0,unknown,unknown
2019,unknown,unknown,0,unknown,unknown
2020,unknown,unknown,0,unknown,unknown
2021,unknown,unknown,0,unknown,unknown
2022,unknown,unknown,0,unknown,unknown
2023,unknown,unknown,0,unknown,unknown
2024,unknown,unknown,0,unknown,unknown
2025,unknown,unknown,0,unknown,unknown
2026,unknown,unknown,0,unknown,unknown
2027,unknown,unknown,0,unknown,unknown
2028,unknown,unknown,0,unknown,unknown
2029,unknown,unknown,0,unknown,unknown
2030,unknown,unknown,0,unknown,unknown
2031,unknown,unknown,0,unknown,unknown
2032,unknown,unknown,0,unknown,unknown
2033,unknown,unknown,0,unknown,unknown
2034,unknown,unknown,0,unknown,unknown
2035,unknown,unknown,0,unknown,unknown
2036,unknown,unknown,0,unknown,unknown
2037,unknown,unknown,0,unknown,unknown
2038,unknown,unknown,0,unknown,unknown
2039,unknown,unknown,0,unknown,unknown
2040,unknown,unknown,0,unknown,unknown
2041,unknown,unknown,0,unknown,unknown
2042,unknown,unknown,0,unknown,unknown
2043,unknown,unknown,0,unknown,unknown
2044,unknown,unknown,0,unknown,unknown
2045,unknown,unknown,0,unknown,unknown
2046,unknown,unknown,0,unknown,unknown
2047,unknown,unknown,0,unknown,unknown
2048,unknown,unknown,0,unknown,unknown
2049,unknown,unknown,0,unknown,unknown
2050,unknown,unknown,0,unknown,unknown
2051,unknown,unknown,0,unknown,unknown
2052,unknown,unknown,0,unknown,unknown
2053,unknown,unknown,0,unknown,unknown
2054,unknown,unknown,0,unknown,unknown
2055,unknown,unknown,0,unknown,unknown
2056,unknown,unknown,0,unknown,unknown
2057,unknown,unknown,0,unknown,unknown
2058,unknown,unknown,0,unknown,unknown
2059,unknown,unknown,0,unknown,unknown
2060,unknown,unknown,0,unknown,unknown
2061,unknown,unknown,0,unknown,unknown
2062,unknown,unknown,0,unknown,unknown
2063,unknown,unknown,0,unknown,unknown
2064,unknown,unknown,0,unknown,unknown
2065,unknown,unknown,0,unknown,unknown
2066,unknown,unknown,0,unknown,unknown
2067,unknown,unknown,0,unknown,unknown
2068,unknown,unknown,0,unknown,unknown
2069,unknown,unknown,0,unknown,unknown
2070,unknown,unknown,0,unknown,unknown
2071,unknown,unknown,0,unknown,unknown
2072,unknown,unknown,0,unknown,unknown
2073,unknown,unknown,0,unknown,unknown
2074,unknown,unknown,0,unknown,unknown
2075,unknown,unknown,0,unknown,unknown
2076,unknown,unknown,0,unknown,unknown
2077,unknown,unknown,0,unknown,unknown
2078,unknown,unknown,0,unknown,unknown
2079,unknown,unknown,0,unknown,unknown
2080,unknown,unknown,0,unknown,unknown
2081,unknown,unknown,0,unknown,unknown
2082,unknown,unknown,0,unknown,unknown
2083,unknown,unknown,0,unknown,unknown
2084,unknown,unknown,0,unknown,unknown
2085,unknown,unknown,0,unknown,unknown
2086,unknown,unknown,0,unknown,unknown
2087,unknown,unknown,0,unknown,unknown
2088,unknown,unknown,0,unknown,unknown
2089,unknown,unknown,0,unknown,unknown
2090,unknown,unknown,0,unknown,unknown
2091,unknown,unknown,0,unknown,unknown
2092,unknown,unknown,0,unknown,unknown
2093,unknown,unknown,0,unknown,unknown
2094,unknown,unknown,0,unknown,unknown
2095,unknown,unknown,0,unknown,unknown
2096,unknown,unknown,0,unknown,unknown
2097,unknown,unknown,0,unknown,unknown
2098,unknown,unknown,0,unknown,unknown
2099,unknown,unknown,0,unknown,unknown
2100,unknown,unknown,0,unknown,unknown
2101,unknown,unknown,0,unknown,unknown
2102,unknown,unknown,0,unknown,unknown
2103,unknown,unknown,0,unknown,unknown
2104,unknown,unknown,0,unknown,unknown
2105,unknown,unknown,0,unknown,unknown
2106,unknown,unknown,0,unknown,unknown
2107,unknown,unknown,0,unknown,unknown
2108,unknown,unknown,0,unknown,unknown
2109,unknown,unknown,0,unknown,unknown
2110,unknown,unknown,0,unknown,unknown
2111,unknown,unknown,0,unknown,unknown
2112,unknown,unknown,0,unknown,unknown
2113,unknown,unknown,0,unknown,unknown
2114,unknown,unknown,0,unknown,unknown
2115,unknown,unknown,0,unknown,unknown
2116,unknown,unknown,0,unknown,unknown
2117,unknown,unknown,0,unknown,unknown
2118,unknown,unknown,0,unknown,unknown
2119,unknown,unknown,0,unknown,unknown
2120,unknown,unknown,0,unknown,unknown
2121,unknown,unknown,0,unknown,unknown
2122,unknown,unknown,0,unknown,unknown
2123,unknown,unknown,0,unknown,unknown
2124,unknown,unknown,0,unknown,unknown
2125,unknown,unknown,0,unknown,unknown
2126,unknown,unknown,0,unknown,unknown
2127,unknown,unknown,0,unknown,unknown
2128,unknown,unknown,0,unknown,unknown
2129,unknown,unknown,0,unknown,unknown
2130,unknown,unknown,0,unknown,unknown
2131,unknown,unknown,0,unknown,unknown
2132,unknown,unknown,0,unknown,unknown
2133,unknown,unknown,0,unknown,unknown
2134,unknown,unknown,0,unknown,unknown
2135,unknown,unknown,0,unknown,unknown
2136,unknown,unknown,0,unknown,unknown
2137,unknown,unknown,0,unknown,unknown
2138,unknown,unknown,0,unknown,unknown
2139,unknown,unknown,0,unknown,unknown
2140,unknown,unknown,0,unknown,unknown
2141,unknown,unknown,0,unknown,unknown
2142,unknown,unknown,0,unknown,unknown
2143,unknown,unknown,0,unknown,unknown
2144,unknown,unknown,0,unknown,unknown
2145,unknown,unknown,0,unknown,unknown
2146,unknown,unknown,0,unknown,unknown
2147,unknown,unknown,0,unknown,unknown
2148,unknown,unknown,0,unknown,unknown
2149,unknown,unknown,0,unknown,unknown
2150,unknown,unknown,0,unknown,unknown
2151,unknown,unknown,0,unknown,unknown
2152,unknown,unknown,0,unknown,unknown
2153,unknown,unknown,0,unknown,unknown
2154,unknown,unknown,0,unknown,unknown
2155,unknown,unknown,0,unknown,unknown
2156,unknown,unknown,0,unknown,unknown
2157,unknown,unknown,0,unknown,unknown
2158,unknown,unknown,0,unknown,unknown
2159,unknown,unknown,0,unknown,unknown
2160,unknown,unknown,0,unknown,unknown
2161,unknown,unknown,0,unknown,unknown
2162,unknown,unknown,0,unknown,unknown
2163,unknown,unknown,0,unknown,unknown
2164,unknown,unknown,0,unknown,unknown
2165,unknown,unknown,0,unknown,unknown
2166,unknown,unknown,0,unknown,unknown
2167,unknown,unknown,0,unknown,unknown
2168,unknown,unknown,0,unknown,unknown
2169,unknown,unknown,0,unknown,unknown
2170,unknown,unknown,0,unknown,unknown
2171,unknown,unknown,0,unknown,unknown
2172,unknown,unknown,0,unknown,unknown
2173,unknown,unknown,0,unknown,unknown
2174,unknown,unknown,0,unknown,unknown
2175,unknown,unknown,0,unknown,unknown
2176,unknown,unknown,0,unknown,unknown
2177,unknown,unknown,0,unknown,unknown
2178,unknown,unknown,0,unknown,unknown
2179,unknown,unknown,0,unknown,unknown
2180,unknown,unknown,0,unknown,unknown
2181,unknown,unknown,0,unknown,unknown
2182,unknown,unknown,0,unknown,unknown
2183,unknown,unknown,0,unknown,unknown
2184,unknown,unknown,0,unknown,unknown
2185,unknown,unknown,0,unknown,unknown
2186,unknown,unknown,0,unknown,unknown
2187,unknown,unknown,0,unknown,unknown
2188,unknown,unknown,0,unknown,unknown
2189,unknown,unknown,0,unknown,unknown
2190,unknown,unknown,0,unknown,unknown
2191,unknown,unknown,0,unknown,unknown
2192,unknown,unknown,0,unknown,unknown
2193,unknown,unknown,0,unknown,unknown
2194,unknown,unknown,0,unknown,unknown
2195,unknown,unknown,0,unknown,unknown
2196,unknown,unknown,0,unknown,unknown
2197,unknown,unknown,0,unknown,unknown
2198,unknown,unknown,0,unknown,unknown
2199,unknown,unknown,0,unknown,unknown
2200,unknown,unknown,0,unknown,unknown
2201,unknown,unknown,0,unknown,unknown
2202,unknown,unknown,0,unknown,unknown
2203,unknown,unknown,0,unknown,unknown
2204,unknown,unknown,0,unknown,unknown
2205,unknown,unknown,0,unknown,unknown
2206,unknown,unknown,0,unknown,unknown
2207,unknown,unknown,0,unknown,unknown
2208,unknown,unknown,0,unknown,unknown
2209,unknown,unknown,0,unknown,unknown
2210,unknown,unknown,0,unknown,unknown
2211,unknown,unknown,0,unknown,unknown
2212,unknown,unknown,0,unknown,unknown
2213,unknown,unknown,0,unknown,unknown
2214,unknown,unknown,0,unknown,unknown
2215,unknown,unknown,0,unknown,unknown
2216,unknown,unknown,0,unknown,unknown
2217,unknown,unknown,0,unknown,unknown
2218,unknown,unknown,0,unknown,unknown
2219,unknown,unknown,0,unknown,unknown
2220,unknown,unknown,0,unknown,unknown
2221,unknown,unknown,0,unknown,unknown
2222,unknown,unknown,0,unknown,unknown
2223,unknown,unknown,0,unknown,unknown
2224,unknown,unknown,0,unknown,unknown
2225,unknown,unknown,0,unknown,unknown
2226,unknown,unknown,0,unknown,unknown
2227,unknown,unknown,0,unknown,unknown
2228,unknown,unknown,0,unknown,unknown
2229,unknown,unknown,0,unknown,unknown
2230,unknown,unknown,0,unknown,unknown
2231,unknown,unknown,0,unknown,unknown
2232,unknown,unknown,0,unknown,unknown
2233,unknown,unknown,0,unknown,unknown
2234,unknown,unknown,0,unknown,unknown
2235,unknown,unknown,0,unknown,unknown
2236,unknown,unknown,0,unknown,unknown
2237,unknown,unknown,0,unknown,unknown
2238,unknown,unknown,0,unknown,unknown
2239,unknown,unknown,0,unknown,unknown
2240,unknown,unknown,0,unknown,unknown
2241,unknown,unknown,0,unknown,unknown
2242,unknown,unknown,0,unknown,unknown
2243,unknown,unknown,0,unknown,unknown
2244,unknown,unknown,0,unknown,unknown
2245,unknown,unknown,0,unknown,unknown
2246,unknown,unknown,0,unknown,unknown
2247,unknown,unknown,0,unknown,unknown
2248,unknown,unknown,0,unknown,unknown
2249,unknown,unknown,0,unknown,unknown
2250,unknown,unknown,0,unknown,unknown
2251,unknown,unknown,0,unknown,unknown
2252,unknown,unknown,0,unknown,unknown
2253,unknown,unknown,0,unknown,unknown
2254,unknown,unknown,0,unknown,unknown
2255,unknown,unknown,0,unknown,unknown
2256,unknown,unknown,0,unknown,unknown
2257,unknown,unknown,0,unknown,unknown
2258,unknown,unknown,0,unknown,unknown
2259,unknown,unknown,0,unknown,unknown
2260,unknown,unknown,0,unknown,unknown
2261,unknown,unknown,0,unknown,unknown
2262,unknown,unknown,0,unknown,unknown
2263,unknown,unknown,0,unknown,unknown
2264,unknown,unknown,0,unknown,unknown
2265,unknown,unknown,0,unknown,unknown
2266,unknown,unknown,0,unknown,unknown
2267,unknown,unknown,0,unknown,unknown
2268,unknown,unknown,0,unknown,unknown
2269,unknown,unknown,0,unknown,unknown
2270,unknown,unknown,0,unknown,unknown
2271,unknown,unknown,0,unknown,unknown
2272,unknown,unknown,0,unknown,unknown
2273,unknown,unknown,0,unknown,unknown
2274,unknown,unknown,0,unknown,unknown
2275,unknown,unknown,0,unknown,unknown
2276,unknown,unknown,0,unknown,unknown
2277,unknown,unknown,0,unknown,unknown
2278,unknown,unknown,0,unknown,unknown
2279,unknown,unknown,0,unknown,unknown
2280,unknown,unknown,0,unknown,unknown
2281,unknown,unknown,0,unknown,unknown
2282,unknown,unknown,0,unknown,unknown
2283,unknown,unknown,0,unknown,unknown
2284,unknown,unknown,0,unknown,unknown
2285,unknown,unknown,0,unknown,unknown
2286,unknown,unknown,0,unknown,unknown
2287,unknown,unknown,0,unknown,unknown
2288,unknown,unknown,0,unknown,unknown
2289,unknown,unknown,0,unknown,unknown
2290,unknown,unknown,0,unknown,unknown
2291,unknown,unknown,0,unknown,unknown
2292,unknown,unknown,0,unknown,unknown
2293,unknown,unknown,0,unknown,unknown
2294,unknown,unknown,0,unknown,unknown
2295,unknown,unknown,0,unknown,unknown
2296,unknown,unknown,0,unknown,unknown
2297,unknown,unknown,0,unknown,unknown
2298,unknown,unknown,0,unknown,unknown
2299,unknown,unknown,0,unknown,unknown
2300,unknown,unknown,0,unknown,unknown
2301,unknown,unknown,0,unknown,unknown
2302,unknown,unknown,0,unknown,unknown
2303,unknown,unknown,0,unknown,unknown
2304,unknown,unknown,0,unknown,unknown
2305,unknown,unknown,0,unknown,unknown
2306,unknown,unknown,0,unknown,unknown
2307,unknown,unknown,0,unknown,unknown
2308,unknown,unknown,0,unknown,unknown
2309,unknown,unknown,0,unknown,unknown
2310,unknown,unknown,0,unknown,unknown
2311,unknown,unknown,0,unknown,unknown
2312,unknown,unknown,0,unknown,unknown
2313,unknown,unknown,0,unknown,unknown
2314,unknown,unknown,0,unknown,unknown
2315,unknown,unknown,0,unknown,unknown
2316,unknown,unknown,0,unknown,unknown
2317,unknown,unknown,0,unknown,unknown
2318,unknown,unknown,0,unknown,unknown
2319,unknown,unknown,0,unknown,unknown
2320,unknown,unknown,0,unknown,unknown
2321,unknown,unknown,0,unknown,unknown
2322,unknown,unknown,0,unknown,unknown
2323,unknown,unknown,0,unknown,unknown
2324,unknown,unknown,0,unknown,unknown
2325,unknown,unknown,0,unknown,unknown
2326,unknown,unknown,0,unknown,unknown
2327,unknown,unknown,0,unknown,unknown
2328,unknown,unknown,0,unknown,unknown
2329,unknown,unknown,0,unknown,unknown
2330,unknown,unknown,0,unknown,unknown
2331,unknown,unknown,0,unknown,unknown
2332,unknown,unknown,0,unknown,unknown
2333,unknown,unknown,0,unknown,unknown
2334,unknown,unknown,0,unknown,unknown
2335,unknown,unknown,0,unknown,unknown
2336,unknown,unknown,0,unknown,unknown
2337,unknown,unknown,0,unknown,unknown
2338,unknown,unknown,0,unknown,unknown
2339,unknown,unknown,0,unknown,unknown
2340,unknown,unknown,0,unknown,unknown
2341,unknown,unknown,0,unknown,unknown
2342,unknown,unknown,0,unknown,unknown
2343,unknown,unknown,0,unknown,unknown
2344,unknown,unknown,0,unknown,unknown
2345,unknown,unknown,0,unknown,unknown
2346,unknown,unknown,0,unknown,unknown
2347,unknown,unknown,0,unknown,unknown
2348,unknown,unknown,0,unknown,unknown
2349,unknown,unknown,0,unknown,unknown
2350,unknown,unknown,0,unknown,unknown
2351,unknown,unknown,0,unknown,unknown
2352,unknown,unknown,0,unknown,unknown
2353,unknown,unknown,0,unknown,unknown
2354,unknown,unknown,0,unknown,unknown
2355,unknown,unknown,0,unknown,unknown
2356,unknown,unknown,0,unknown,unknown
2357,unknown,unknown,0,unknown,unknown
2358,unknown,unknown,0,unknown,unknown
2359,unknown,unknown,0,unknown,unknown
2360,unknown,unknown,0,unknown,unknown
2361,unknown,unknown,0,unknown,unknown
2362,unknown,unknown,0,unknown,unknown
2363,unknown,unknown,0,unknown,unknown
2364,unknown,unknown,0,unknown,unknown
2365,unknown,unknown,0,unknown,unknown
2366,unknown,unknown,0,unknown,unknown
2367,unknown,unknown,0,unknown,unknown
2368,unknown,unknown,0,unknown,unknown
2369,unknown,unknown,0,unknown,unknown
2370,unknown,unknown,0,unknown,unknown
2371,unknown,unknown,0,unknown,unknown
2372,unknown,unknown,0,unknown,unknown
2373,unknown,unknown,0,unknown,unknown
2374,unknown,unknown,0,unknown,unknown
2375,unknown,unknown,0,unknown,unknown
2376,unknown,unknown,0,unknown,unknown
2377,unknown,unknown,0,unknown,unknown
2378,unknown,unknown,0,unknown,unknown
2379,unknown,unknown,0,unknown,unknown
2380,unknown,unknown,0,unknown,unknown
2381,unknown,unknown,0,unknown,unknown
2382,unknown,unknown,0,unknown,unknown
2383,unknown,unknown,0,unknown,unknown
2384,unknown,unknown,0,unknown,unknown
2385,unknown,unknown,0,unknown,unknown
2386,unknown,unknown,0,unknown,unknown
2387,unknown,unknown,0,unknown,unknown
2388,unknown,unknown,0,unknown,unknown
2389,unknown,unknown,0,unknown,unknown
2390,unknown,unknown,0,unknown,unknown
2391,unknown,unknown,0,unknown,unknown
2392,unknown,unknown,0,unknown,unknown
2393,unknown,unknown,0,unknown,unknown
2394,unknown,unknown,0,unknown,unknown
2395,unknown,unknown,0,unknown,unknown
2396,unknown,unknown,0,unknown,unknown
2397,unknown,unknown,0,unknown,unknown
2398,unknown,unknown,0,unknown,unknown
2399,unknown,unknown,0,unknown,unknown
2400,unknown,unknown,0,unknown,unknown
2401,unknown,unknown,0,unknown,unknown
2402,unknown,unknown,0,unknown,unknown
2403,unknown,unknown,0,unknown,unknown
2404,unknown,unknown,0,unknown,unknown
2405,unknown,unknown,0,unknown,unknown
2406,unknown,unknown,0,unknown,unknown
2407,unknown,unknown,0,unknown,unknown
2408,unknown,unknown,0,unknown,unknown
2409,unknown,unknown,0,unknown,unknown
2410,unknown,unknown,0,unknown,unknown
2411,unknown,unknown,0,unknown,unknown
2412,unknown,unknown,0,unknown,unknown
2413,unknown,unknown,0,unknown,unknown
2414,unknown,unknown,0,unknown,unknown
2415,unknown,unknown,0,unknown,unknown
2416,unknown,unknown,0,unknown,unknown
2417,unknown,unknown,0,unknown,unknown
2418,unknown,unknown,0,unknown,unknown
2419,unknown,unknown,0,unknown,unknown
2420,unknown,unknown,0,unknown,unknown
2421,unknown,unknown,0,unknown,unknown
2422,unknown,unknown,0,unknown,unknown
2423,unknown,unknown,0,unknown,unknown
2424,unknown,unknown,0,unknown,unknown
2425,unknown,unknown,0,unknown,unknown
2426,unknown,unknown,0,unknown,unknown
2427,unknown,unknown,0,unknown,unknown
2428,unknown,unknown,0,unknown,unknown
2429,unknown,unknown,0,unknown,unknown
2430,unknown,unknown,0,unknown,unknown
2431,unknown,unknown,0,unknown,unknown
2432,unknown,unknown,0,unknown,unknown
2433,unknown,unknown,0,unknown,unknown
2434,unknown,unknown,0,unknown,unknown
2435,unknown,unknown,0,unknown,unknown
2436,unknown,unknown,0,unknown,unknown
2437,unknown,unknown,0,unknown,unknown
2438,unknown,unknown,0,unknown,unknown
2439,unknown,unknown,0,unknown,unknown
2440,unknown,unknown,0,unknown,unknown
2441,unknown,unknown,0,unknown,unknown
2442,unknown,unknown,0,unknown,unknown
2443,unknown,unknown,0,unknown,unknown
2444,unknown,unknown,0,unknown,unknown
2445,unknown,unknown,0,unknown,unknown
2446,unknown,unknown,0,unknown,unknown
2447,unknown,unknown,0,unknown,unknown
2448,unknown,unknown,0,unknown,unknown
2449,unknown,unknown,0,unknown,unknown
2450,unknown,unknown,0,unknown,unknown
2451,unknown,unknown,0,unknown,unknown
2452,unknown,unknown,0,unknown,unknown
2453,unknown,unknown,0,unknown,unknown
2454,unknown,unknown,0,unknown,unknown
2455,unknown,unknown,0,unknown,unknown
2456,unknown,unknown,0,unknown,unknown
2457,unknown,unknown,0,unknown,unknown
2458,unknown,unknown,0,unknown,unknown
2459,unknown,unknown,0,unknown,unknown
2460,unknown,unknown,0,unknown,unknown
2461,unknown,unknown,0,unknown,unknown
2462,unknown,unknown,0,unknown,unknown
2463,unknown,unknown,0,unknown,unknown
2464,unknown,unknown,0,unknown,unknown
2465,unknown,unknown,0,unknown,unknown
2466,unknown,unknown,0,unknown,unknown
2467,unknown,unknown,0,unknown,unknown
2468,unknown,unknown,0,unknown,unknown
2469,unknown,unknown,0,unknown,unknown
2470,unknown,unknown,0,unknown,unknown
2471,unknown,unknown,0,unknown,unknown
2472,unknown,unknown,0,unknown,unknown
2473,unknown,unknown,0,unknown,unknown
2474,unknown,unknown,0,unknown,unknown
2475,unknown,unknown,0,unknown,unknown
2476,unknown,unknown,0,unknown,unknown
2477,unknown,unknown,0,unknown,unknown
2478,unknown,unknown,0,unknown,unknown
2479,unknown,unknown,0,unknown,unknown
2480,unknown,unknown,0,unknown,unknown
2481,unknown,unknown,0,unknown,unknown
2482,unknown,unknown,0,unknown,unknown
2483,unknown,unknown,0,unknown,unknown
2484,unknown,unknown,0,unknown,unknown
2485,unknown,unknown,0,unknown,unknown
2486,unknown,unknown,0,unknown,unknown
2487,unknown,unknown,0,unknown,unknown
2488,unknown,unknown,0,unknown,unknown
2489,unknown,unknown,0,unknown,unknown
2490,unknown,unknown,0,unknown,unknown
2491,unknown,unknown,0,unknown,unknown
2492,unknown,unknown,0,unknown,unknown
2493,unknown,unknown,0,unknown,unknown
2494,unknown,unknown,0,unknown,unknown
2495,unknown,unknown,0,unknown,unknown
2496,unknown,unknown,0,unknown,unknown
2497,unknown,unknown,0,unknown,unknown
2498,unknown,unknown,0,unknown,unknown
2499,unknown,unknown,0,unknown,unknown
2500,unknown,unknown,0,unknown,unknown
2501,unknown,unknown,0,unknown,unknown
2502,unknown,unknown,0,unknown,unknown
2503,unknown,unknown,0,unknown,unknown
2504,unknown,unknown,0,unknown,unknown
2505,unknown,unknown,0,unknown,unknown
2506,unknown,unknown,0,unknown,unknown
2507,unknown,unknown,0,unknown,unknown
2508,unknown,unknown,0,unknown,unknown
2509,unknown,unknown,0,unknown,unknown
2510,unknown,unknown,0,unknown,unknown
2511,unknown,unknown,0,unknown,unknown
2512,unknown,unknown,0,unknown,unknown
2513,unknown,unknown,0,unknown,unknown
2514,unknown,unknown,0,unknown,unknown
2515,unknown,unknown,0,unknown,unknown
2516,unknown,unknown,0,unknown,unknown
2517,unknown,unknown,0,unknown,unknown
2518,unknown,unknown,0,unknown,unknown
2519,unknown,unknown,0,unknown,unknown
2520,unknown,unknown,0,unknown,unknown
2521,unknown,unknown,0,unknown,unknown
2522,unknown,unknown,0,unknown,unknown
2523,unknown,unknown,0,unknown,unknown
2524,unknown,unknown,0,unknown,unknown
2525,unknown,unknown,0,unknown,unknown
2526,unknown,unknown,0,unknown,unknown
2527,unknown,unknown,0,unknown,unknown
2528,unknown,unknown,0,unknown,unknown
2529,unknown,unknown,0,unknown,unknown
2530,unknown,unknown,0,unknown,unknown
2531,unknown,unknown,0,unknown,unknown
2532,unknown,unknown,0,unknown,unknown
2533,unknown,unknown,0,unknown,unknown
2534,unknown,unknown,0,unknown,unknown
2535,unknown,unknown,0,unknown,unknown
2536,unknown,unknown,0,unknown,unknown
2537,unknown,unknown,0,unknown,unknown
2538,unknown,unknown,0,unknown,unknown
2539,unknown,unknown,0,unknown,unknown
2540,unknown,unknown,0,unknown,unknown
2541,unknown,unknown,0,unknown,unknown
2542,unknown,unknown,0,unknown,unknown
2543,unknown,unknown,0,unknown,unknown
2544,unknown,unknown,0,unknown,unknown
2545,unknown,unknown,0,unknown,unknown
2546,unknown,unknown,0,unknown,unknown
2547,unknown,unknown,0,unknown,unknown
2548,unknown,unknown,0,unknown,unknown
2549,unknown,unknown,0,unknown,unknown
2550,unknown,unknown,0,unknown,unknown
2551,unknown,unknown,0,unknown,unknown
2552,unknown,unknown,0,unknown,unknown
2553,unknown,unknown,0,unknown,unknown
2554,unknown,unknown,0,unknown,unknown
2555,unknown,unknown,0,unknown,unknown
2556,unknown,unknown,0,unknown,unknown
